date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2010-01-04,SPY,112.3700027,113.3899994,111.5100021,113.3300018,84.57846832,118944600,yahoo_finance_backfill,,0.01658869911,,,
2010-01-05,SPY,113.2600021,113.6800003,112.8499985,113.6299973,84.80239105,111579900,yahoo_finance_backfill,0.002647096931,0.007304425061,,,
2010-01-06,SPY,113.5199966,113.9899979,113.4300003,113.7099991,84.86206055,116074400,yahoo_finance_backfill,0.0007040552838,0.004924787657,,,
2010-01-07,SPY,113.5,114.3300018,113.1800003,114.1900024,85.2203064,131091100,yahoo_finance_backfill,0.004221293675,0.01007094733,,,
2010-01-08,SPY,113.8899994,114.6200027,113.6600037,114.5699997,85.50391388,126402800,yahoo_finance_backfill,0.003327763307,0.008379148141,,,
2010-01-11,SPY,115.0800018,115.1299973,114.2399979,114.7300034,85.62329865,106375700,yahoo_finance_backfill,0.00139655844,0.007757337868,,,
2010-01-12,SPY,113.9700012,114.2099991,113.2200012,113.6600037,84.82474518,163333500,yahoo_finance_backfill,-0.009326241334,0.008710169521,,,
2010-01-13,SPY,113.9499969,114.9400024,113.3700027,114.6200027,85.54122162,161822000,yahoo_finance_backfill,0.008446234108,0.01369743206,,,
2010-01-14,SPY,114.4899979,115.1399994,114.4199982,114.9300003,85.77256775,115718800,yahoo_finance_backfill,0.002704568074,0.006264693275,,,
2010-01-15,SPY,114.7300034,114.8399963,113.1999969,113.6399994,84.80984497,212283100,yahoo_finance_backfill,-0.01122423124,0.01443153299,,,
2010-01-19,SPY,113.6200027,115.1299973,113.5899963,115.0599976,85.86956787,139172700,yahoo_finance_backfill,0.01249558437,0.01338433019,,,
2010-01-20,SPY,114.2799988,114.4499969,112.9800034,113.8899994,84.99640656,216490200,yahoo_finance_backfill,-0.01016859225,0.01290713414,,,
2010-01-21,SPY,113.9199982,114.2699966,111.5599976,111.6999969,83.36199188,344859600,yahoo_finance_backfill,-0.01922910274,0.02426140622,,,
2010-01-22,SPY,111.1999969,111.7399979,109.0899963,109.2099991,81.50370789,345942400,yahoo_finance_backfill,-0.0222918341,0.02426519203,,,
