date,symbol,open,high,low,close,adjusted_close,volume,source,daily_return,range_pct,sma_20,sma_50,volatility_20d
2016-09-13,IWM,122.0599976,122.1600037,119.8799973,120.5800018,106.3797302,47536200,yahoo_finance_backfill,-0.01919636045,0.01890866119,123.2860008,121.2274007,0.01018559911
2016-09-14,IWM,120.7699966,121.4700012,120.2900009,120.5999985,106.3973618,30545500,yahoo_finance_backfill,0.0001658376157,0.009784413886,123.1960007,121.3656006,0.01005354741
2016-09-15,IWM,120.6800003,122.1900024,120.5100021,122.0400009,107.6677704,29499800,yahoo_finance_backfill,0.01194031856,0.01376598072,123.1960007,121.5286006,0.01042225396
2016-09-16,IWM,122.0400009,122.0400009,121.0999985,121.8600006,107.5089722,31940500,yahoo_finance_backfill,-0.001474928701,0.007713789557,123.1420006,121.6832007,0.01028192426
2016-09-19,IWM,122.3199997,123.5500031,121.9899979,122.6699982,108.2235641,22807000,yahoo_finance_backfill,0.006646952208,0.01271708831,123.1285004,121.8008006,0.01040193131
2016-09-20,IWM,123.1999969,123.2300034,122.1500015,122.1500015,107.7648087,16877900,yahoo_finance_backfill,-0.004238988405,0.008841603657,123.0750004,121.8810007,0.0104269545
2016-09-21,IWM,122.5800018,123.9700012,122.0999985,123.9199982,109.3263702,30784700,yahoo_finance_backfill,0.01449035349,0.0150904029,123.0670002,121.9650006,0.01083345102
2016-09-22,IWM,124.7300034,125.8000031,124.6600037,125.6999969,110.8967209,36287700,yahoo_finance_backfill,0.01436409559,0.009069207861,123.1985001,122.0940005,0.01110957117
2016-09-23,IWM,125.5599976,125.8799973,124.8099976,124.8099976,110.1115265,26118000,yahoo_finance_backfill,-0.007080344646,0.008573028768,123.2735001,122.2028004,0.01125646638
2016-09-26,IWM,123.8000031,124.1699982,123.0999985,123.2300034,109.0180969,20028000,yahoo_finance_backfill,-0.01265919582,0.008682947906,123.2820004,122.2734006,0.01163500808
2016-09-27,IWM,123.1699982,123.8799973,122.8099976,123.7300034,109.4604492,16939500,yahoo_finance_backfill,0.00405745343,0.008647859619,123.2835007,122.3500006,0.01161158912
2016-09-28,IWM,123.9499969,124.7600021,123.0699997,124.6800003,110.3008728,19426400,yahoo_finance_backfill,0.007677983302,0.01355471925,123.3210007,122.4576006,0.01173088654
2016-09-29,IWM,124.6200027,124.6399994,122.6999969,122.8600006,108.6907806,26657700,yahoo_finance_backfill,-0.01459736682,0.01579035073,123.3025005,122.5132005,0.01213610264
2016-09-30,IWM,123.4199982,124.7799988,122.8600006,124.2099991,109.8850861,31764500,yahoo_finance_backfill,0.01098810429,0.01545767824,123.3470005,122.6072005,0.01238631904
2016-10-03,IWM,123.8300018,124.0999985,123.1299973,123.8199997,109.5400543,18674300,yahoo_finance_backfill,-0.003139839005,0.007833962222,123.3125004,122.6756004,0.01221439324
2016-10-04,IWM,124.0199966,124.3099976,122.6500015,123.2099991,109.0003891,26057300,yahoo_finance_backfill,-0.004926511076,0.01347290084,123.2415005,122.7354004,0.01225563577
2016-10-05,IWM,123.6900024,124.6800003,123.6500015,123.9499969,109.6550369,24317300,yahoo_finance_backfill,0.006005988194,0.008309792866,123.1685001,122.7984003,0.01224843148
2016-10-06,IWM,123.75,124.0199966,122.8199997,123.8199997,109.5400543,18937100,yahoo_finance_backfill,-0.001048787441,0.00969146263,123.1014999,122.8520003,0.01224424504
2016-10-07,IWM,124.0400009,124.3199997,122.2300034,122.8300018,108.6642151,28732700,yahoo_finance_backfill,-0.007995460365,0.01701535675,123.1805,122.8920003,0.01008167005
2016-10-10,IWM,122.8300018,124.7399979,122.8300018,124.3000031,109.9646912,21481700,yahoo_finance_backfill,0.01196777073,0.01536601812,123.2485001,122.9566003,0.00995427608
2016-10-11,IWM,124.0500031,124.1100006,121.3399963,122.0299988,107.9565048,31931300,yahoo_finance_backfill,-0.01826230284,0.02269937169,123.3209999,122.9738004,0.009858249377
2016-10-12,IWM,122.0899963,122.6100006,121.5299988,121.9300003,107.8680191,20210400,yahoo_finance_backfill,-0.000819458338,0.008857555953,123.3875,123.0228003,0.009863225631
2016-10-13,IWM,120.9899979,121.4100037,120.1100006,120.9199982,106.9745026,26302500,yahoo_finance_backfill,-0.008283458521,0.01075093549,123.3314999,123.0322003,0.009673712266
